,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,39.612926959991455,0.009923458099365234,0.19127821922302246,0.0012106895446777344,friedman_mse,0.075,ls,3,auto,1,13,2000,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.075, 'loss': 'ls', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 2000, 'subsample': 0.7}",0.8228210103335417,0.8218187075087842,0.8223198589211629,0.0005011514123787753,3
1,49.67999792098999,0.03788113594055176,0.17986440658569336,0.0005586147308349609,friedman_mse,0.075,ls,3,auto,1,13,2000,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.075, 'loss': 'ls', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 2000, 'subsample': 0.9}",0.823809020415461,0.8260831190712614,0.8249460697433613,0.001137049327900208,2
2,39.700674533843994,0.015859365463256836,0.1904538869857788,2.086162567138672e-05,mse,0.075,ls,3,auto,1,13,2000,0.7,"{'criterion': 'mse', 'learning_rate': 0.075, 'loss': 'ls', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 2000, 'subsample': 0.7}",0.821544208322385,0.8228251187979513,0.8221846635601682,0.0006404552377831663,4
3,49.882776618003845,0.04576289653778076,0.1802901029586792,0.0002275705337524414,mse,0.075,ls,3,auto,1,13,2000,0.9,"{'criterion': 'mse', 'learning_rate': 0.075, 'loss': 'ls', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 2000, 'subsample': 0.9}",0.8238458747859093,0.8260831190712614,0.8249644969285854,0.0011186221426760512,1
