,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_estimator,param_bootstrap,param_bootstrap_features,param_max_features,param_n_estimators,param_oob_score,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,36.819695711135864,0.0031173229217529297,1361.957159280777,32.558212757110596,KNeighborsRegressor(),True,False,1.0,2000,False,"{'base_estimator': KNeighborsRegressor(), 'bootstrap': True, 'bootstrap_features': False, 'max_features': 1.0, 'n_estimators': 2000, 'oob_score': False}",0.8878883403187989,0.8942724481364016,0.8910803942276002,0.00319205390880134,3
1,35.93817222118378,0.025986075401306152,1443.4150831699371,8.114412069320679,KNeighborsRegressor(),False,False,1.0,2000,False,"{'base_estimator': KNeighborsRegressor(), 'bootstrap': False, 'bootstrap_features': False, 'max_features': 1.0, 'n_estimators': 2000, 'oob_score': False}",0.8815446810334654,0.8893488727302027,0.885446776881834,0.0039020958483686474,4
2,149.5375236272812,0.8111156225204468,4.015526175498962,0.00674593448638916,,True,False,1.0,2000,False,"{'base_estimator': None, 'bootstrap': True, 'bootstrap_features': False, 'max_features': 1.0, 'n_estimators': 2000, 'oob_score': False}",0.9973507843784706,0.9969880231527192,0.9971694037655949,0.0001813806128757034,1
3,245.44150924682617,1.479914903640747,4.395917177200317,0.011804342269897461,,False,False,1.0,2000,False,"{'base_estimator': None, 'bootstrap': False, 'bootstrap_features': False, 'max_features': 1.0, 'n_estimators': 2000, 'oob_score': False}",0.9934009562306875,0.9936523594711171,0.9935266578509023,0.00012570162021480202,2
