,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_oob_score,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,188.41211831569672,1.9599281549453735,3.2849167585372925,0.0022994279861450195,True,mse,,auto,1,2,2000,False,"{'bootstrap': True, 'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'oob_score': False}",0.7962963536910388,0.8084692998436471,0.802382826767343,0.006086473076304166,5
1,70.90552759170532,0.08400821685791016,4.067699909210205,0.035010576248168945,True,mse,,log2,1,2,2000,False,"{'bootstrap': True, 'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'oob_score': False}",0.8006751751991248,0.8080065850056021,0.8043408801023635,0.0036657049032386424,3
2,185.71844470500946,0.9985328912734985,3.2868634462356567,0.0009604692459106445,True,mse,100,auto,1,2,2000,False,"{'bootstrap': True, 'criterion': 'mse', 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'oob_score': False}",0.7962963536910388,0.8084692998436471,0.802382826767343,0.006086473076304166,5
3,70.82498562335968,0.035515427589416504,4.095535397529602,0.0218275785446167,True,mse,100,log2,1,2,2000,False,"{'bootstrap': True, 'criterion': 'mse', 'max_depth': 100, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'oob_score': False}",0.8006751751991248,0.8080065850056021,0.8043408801023635,0.0036657049032386424,3
4,280.4101949930191,4.477242112159729,3.7938238382339478,0.020321011543273926,False,mse,,auto,1,2,2000,False,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'oob_score': False}",0.6272635563184037,0.632192916578026,0.6297282364482149,0.0024646801298111587,7
5,108.368337392807,0.96445631980896,4.259963631629944,0.21922028064727783,False,mse,,log2,1,2,2000,False,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'oob_score': False}",0.805863145092871,0.8153457583545257,0.8106044517236983,0.0047413066308273355,1
6,279.98344349861145,2.898669719696045,3.7928534746170044,0.03245890140533447,False,mse,100,auto,1,2,2000,False,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'oob_score': False}",0.6272635563184037,0.632192916578026,0.6297282364482149,0.0024646801298111587,7
7,104.7285715341568,1.1253360509872437,4.764302134513855,0.007082104682922363,False,mse,100,log2,1,2,2000,False,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 100, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'oob_score': False}",0.805863145092871,0.8153457583545257,0.8106044517236983,0.0047413066308273355,1
